mfcc_s1_1_mean,mfcc_s1_1_std,mfcc_s1_2_mean,mfcc_s1_2_std,mfcc_s1_3_mean,mfcc_s1_3_std,mfcc_s1_4_mean,mfcc_s1_4_std,mfcc_s1_5_mean,mfcc_s1_5_std,mfcc_s1_6_mean,mfcc_s1_6_std,mfcc_s1_7_mean,mfcc_s1_7_std,mfcc_s1_8_mean,mfcc_s1_8_std,mfcc_s1_9_mean,mfcc_s1_9_std,mfcc_s1_10_mean,mfcc_s1_10_std,mfcc_s1_11_mean,mfcc_s1_11_std,mfcc_s1_12_mean,mfcc_s1_12_std,mfcc_s1_13_mean,mfcc_s1_13_std,mfcc_s2_1_mean,mfcc_s2_1_std,mfcc_s2_2_mean,mfcc_s2_2_std,mfcc_s2_3_mean,mfcc_s2_3_std,mfcc_s2_4_mean,mfcc_s2_4_std,mfcc_s2_5_mean,mfcc_s2_5_std,mfcc_s2_6_mean,mfcc_s2_6_std,mfcc_s2_7_mean,mfcc_s2_7_std,mfcc_s2_8_mean,mfcc_s2_8_std,mfcc_s2_9_mean,mfcc_s2_9_std,mfcc_s2_10_mean,mfcc_s2_10_std,mfcc_s2_11_mean,mfcc_s2_11_std,mfcc_s2_12_mean,mfcc_s2_12_std,mfcc_s2_13_mean,mfcc_s2_13_std,mfcc_s3_1_mean,mfcc_s3_1_std,mfcc_s3_2_mean,mfcc_s3_2_std,mfcc_s3_3_mean,mfcc_s3_3_std,mfcc_s3_4_mean,mfcc_s3_4_std,mfcc_s3_5_mean,mfcc_s3_5_std,mfcc_s3_6_mean,mfcc_s3_6_std,mfcc_s3_7_mean,mfcc_s3_7_std,mfcc_s3_8_mean,mfcc_s3_8_std,mfcc_s3_9_mean,mfcc_s3_9_std,mfcc_s3_10_mean,mfcc_s3_10_std,mfcc_s3_11_mean,mfcc_s3_11_std,mfcc_s3_12_mean,mfcc_s3_12_std,mfcc_s3_13_mean,mfcc_s3_13_std,delta_1_mean,delta_1_std,delta_2_mean,delta_2_std,delta_3_mean,delta_3_std,delta_4_mean,delta_4_std,delta_5_mean,delta_5_std,delta_6_mean,delta_6_std,delta_7_mean,delta_7_std,delta_8_mean,delta_8_std,delta_9_mean,delta_9_std,delta_10_mean,delta_10_std,delta_11_mean,delta_11_std,delta_12_mean,delta_12_std,delta_13_mean,delta_13_std,delta2_1_mean,delta2_1_std,delta2_2_mean,delta2_2_std,delta2_3_mean,delta2_3_std,delta2_4_mean,delta2_4_std,delta2_5_mean,delta2_5_std,delta2_6_mean,delta2_6_std,delta2_7_mean,delta2_7_std,delta2_8_mean,delta2_8_std,delta2_9_mean,delta2_9_std,delta2_10_mean,delta2_10_std,delta2_11_mean,delta2_11_std,delta2_12_mean,delta2_12_std,delta2_13_mean,delta2_13_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_std,rms_energy_mean,rms_energy_std,filename,class,fold
-111.82988,7.258474,69.50717,3.452443,-28.155378,5.26007,25.282106,5.018733,-15.874569,3.4724164,7.9357786,2.5645397,8.169358,3.5348778,-10.439896,2.9335632,4.326288,3.2663722,-3.2256458,2.376208,-8.357875,2.7457542,2.803061,2.3641918,-1.0886741,2.5695353,-94.02858,11.88348,55.254498,11.067749,-16.810123,6.398113,33.896378,4.2722874,-18.783941,3.6378517,9.114108,3.3008428,13.182694,2.6367946,-13.81659,3.2566009,7.143814,3.1641934,-1.8746845,3.272487,-8.521427,2.5432355,3.0132558,2.2734401,-2.3054929,2.7765625,-74.83907,5.623515,45.857525,5.626533,-14.931737,4.4358754,33.695698,2.8447516,-25.967844,4.4580464,8.418606,3.1198647,14.259393,2.5444322,-14.254106,3.221482,9.02695,2.854636,-0.53150654,3.0182636,-7.2150483,3.161172,3.3275151,2.482871,-1.6572121,2.8208692,0.25706264,1.3282555,-0.15421225,1.3597732,0.15249492,0.786928,0.08031301,0.5580355,-0.08708131,0.6079609,0.025712503,0.39038974,0.09222856,0.44086686,-0.037159488,0.5882286,0.054567758,0.42915195,0.019253306,0.47343573,-0.0037867127,0.37209693,-0.012042607,0.3056739,0.0052730944,0.46536028,-0.037796244,0.7883839,-0.007829652,0.830888,0.0069714566,0.48412085,-0.00957411,0.37674206,0.0013603504,0.38259873,7.101457e-05,0.3616056,-0.00016411551,0.29123226,-0.0029845003,0.4266051,-0.023382647,0.38015407,0.008162743,0.34927353,0.0025556975,0.2990121,0.014311845,0.2517235,0.009630736,0.35402673,1883.1384087736599,322.28232950078734,1418.1708091057542,103.14483224426266,3350.7165605095543,258.4015413361954,0.26027567675159236,0.0740046307468194,0.081052706,0.031359497,2-128465-A-43.wav,car_horn,2
-50.989944,9.426574,49.978535,8.210799,-18.187315,3.0320926,25.713463,4.2644424,-16.278057,3.2493527,-0.9985298,3.6214342,15.824896,4.8151956,-11.116212,5.443015,-2.0513332,3.8129482,1.0566137,2.6390235,-5.7401915,3.137845,-2.4052927,3.551864,1.0976325,2.4481595,-67.18983,10.296395,53.59981,8.480209,-21.2535,3.0468311,22.283318,3.389479,-14.541662,3.3742335,0.031052407,6.09331,15.802119,5.1771755,-5.7293673,3.802138,0.14200567,2.668013,4.155313,2.1836407,-3.180737,2.8026998,-2.7564478,3.9504428,2.111502,3.3250625,-91.430504,11.970756,57.706566,8.931157,-19.622,2.837463,22.35313,4.0872455,-11.0564165,3.3729746,1.1438556,6.224738,10.22305,7.575719,-5.4632545,3.8332489,-1.1435944,2.1813369,2.7016726,3.2533526,-5.130767,2.3405125,-4.984735,2.882754,1.5480287,3.0798087,-0.24482137,1.4924203,0.101264745,1.229937,0.001686403,0.4147099,-0.08932387,0.5733561,0.0486868,0.3957715,0.021223024,0.6827034,-0.09719082,0.7514174,0.035562545,0.71968126,0.015056328,0.37904307,-0.045438003,0.39847207,-0.030134229,0.39894417,0.0026096841,0.4591191,-0.03346031,0.3123765,-0.052360296,0.6263826,-0.005328605,0.48015535,-0.010995746,0.27562484,-0.00448127,0.33791947,-0.012608161,0.28985712,-0.0071439045,0.33425117,0.01137859,0.41601673,0.0047977283,0.3781655,0.019324953,0.3128428,0.004771797,0.28143957,0.0034129776,0.2593688,0.009975865,0.29203564,0.0074910987,0.27533802,1877.1495527661848,252.76379127067992,1440.7596178823926,53.90401438996625,3101.9108280254777,155.4776491113746,0.2526062400477707,0.0687240921563935,0.117718056,0.051804263,2-128465-B-43.wav,car_horn,2
-99.231476,5.1652727,45.621243,5.0568485,-10.641379,3.374055,23.184086,3.2303174,4.439319,3.288842,19.149906,2.6034803,4.4930973,2.5237992,3.8036609,2.571069,5.488464,2.3157995,3.1427686,2.619234,5.5120363,2.670063,1.4607497,2.3541899,2.3916323,2.2652516,-109.86927,4.25555,59.16594,3.7100873,-14.868818,2.4920416,19.105045,2.9373682,5.443787,3.0263748,16.221886,3.2780995,2.7097409,2.611632,6.061603,2.6962,5.400455,2.5414755,-0.05899366,2.4205403,2.9897282,2.24099,-0.4571063,2.9100227,3.9133172,2.228986,-119.489365,5.5318704,61.79965,3.681523,-15.744603,3.4992454,17.421597,3.2008336,6.8865795,2.8503745,14.505049,2.634253,4.5156865,3.4707544,7.1181755,2.665079,6.373255,2.5866678,-0.67742735,3.0409591,3.0238786,2.5168817,-1.1742761,2.9568563,3.9909718,2.6009634,-0.22382948,0.80254763,0.13013676,0.6518747,-0.037756994,0.42559975,-0.02696572,0.44074365,-0.0094069475,0.40958297,-0.029834233,0.42187223,-0.0006541014,0.4142818,0.044239957,0.38041565,0.010003675,0.38023254,-0.072486624,0.41536805,-0.027167248,0.369432,0.0033241215,0.41718185,-0.008458966,0.31728694,-0.035483498,0.5684034,-0.0026367144,0.40312642,-0.0036204946,0.32209063,0.0074640294,0.3190283,0.01573027,0.3550028,-0.00070758,0.32718363,0.004839255,0.32114395,-0.002559869,0.36013082,-0.0085825855,0.3228306,-0.009303603,0.28900483,0.0022812027,0.3007891,0.019084893,0.32336813,0.0040028794,0.2644952,1367.34969564777,213.44660379131798,1578.7487861661127,117.40745715574349,3013.3359872611463,473.6172966867242,0.06517466162420382,0.022889194348022057,0.08514006,0.020104555,2-138465-A-43.wav,car_horn,2
-118.89224,170.14482,-3.6186922,7.338602,-30.445515,18.805635,-4.3721004,3.9543777,-10.1354,6.8355293,-14.14956,9.050108,-4.9196377,4.1074066,-4.658786,3.631296,-11.510487,7.702553,-13.101579,8.469259,-13.908243,8.857981,-3.7501624,3.1256564,4.401282,3.4149263,-251.49324,181.8464,-0.58485216,4.418885,-17.100838,21.237257,-2.541688,4.05576,-5.9612436,7.7564883,-6.770951,8.696226,-4.180287,6.338632,-2.6585183,3.8629127,-6.113551,7.784459,-6.608727,8.334558,-6.91597,8.896625,-1.7819117,2.993901,2.8334591,4.2803826,-398.11508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.803282e-07,15.93843,-4.555769e-09,0.7770977,-2.4297435e-08,1.6905484,-1.5185897e-09,0.3676864,-3.0371794e-09,0.70404106,0.0,0.835967,6.074359e-09,0.6077934,0.0,0.3847017,-6.074359e-09,0.7011441,-6.074359e-09,0.77394813,6.074359e-09,0.75620174,2.2778845e-09,0.267737,1.5185897e-09,0.4152326,-2.4297435e-07,6.767022,-3.986298e-09,0.57623,6.074359e-09,0.6411437,1.5185897e-09,0.26099622,-3.0371794e-09,0.3708166,1.5185897e-09,0.40170908,-3.0371794e-09,0.37678704,1.5185897e-09,0.21899508,1.5185897e-09,0.33783084,0.0,0.37137437,1.5185897e-09,0.35679194,0.0,0.1757303,-3.0371794e-09,0.27436665,972.2942917223461,1237.2526380658503,681.1962587353867,864.3157453454501,1705.7125796178343,2179.4393736857764,0.09597681130573249,0.12210993258278537,0.13361046,0.17788614,2-144137-A-43.wav,car_horn,2
-75.452545,11.650301,74.82842,3.1101491,-6.5596156,3.7893155,12.816149,3.2574549,1.98589,3.1766047,5.8582363,2.174771,3.6151628,4.5126123,5.1952057,3.1258335,3.2206492,2.7068179,-5.073586,2.7547207,5.0994906,3.9263597,1.3183028,2.7680564,1.4802461,3.3503287,-90.35871,9.752412,80.45828,2.6296947,-2.839607,4.2687197,14.784753,2.719398,8.031356,2.6276479,5.2103014,3.2417192,5.5201273,2.858801,5.5742006,2.6473012,4.217956,2.8931355,3.03945,3.2229757,3.5891879,2.687294,5.063014,2.192796,0.36937764,3.4529974,-110.224304,4.798545,77.82727,2.5609229,-4.060261,4.0080066,12.026397,2.617068,6.6434374,2.2376728,2.6884322,2.510425,1.9989492,2.4603477,3.639393,2.4052882,0.738624,2.7079487,0.87411565,2.643732,-0.59748244,2.7369292,1.9690998,2.5905385,-0.60211897,2.4465966,-0.14092836,0.9577897,-0.008731555,0.45414627,-0.02238302,0.55495954,-0.03730618,0.37824556,0.0012497203,0.38177818,-0.010554152,0.3695889,0.06512083,0.4718817,0.02847305,0.3730758,-0.022069639,0.458522,0.020792017,0.40590605,-0.019231554,0.4233431,0.0109124305,0.39471233,0.010546034,0.45413074,-0.019175826,0.4054125,-0.0052189324,0.26915228,0.018079445,0.34174696,-0.0067023016,0.268016,0.020734522,0.29540306,0.008381842,0.27949628,0.0097369095,0.29574844,0.01467817,0.2981319,0.018606404,0.3035877,0.019817825,0.26974124,-0.004110283,0.29880527,-0.0020518478,0.3214399,-0.011823331,0.2827854,1000.6685038243504,110.35283553625545,1342.5801880581646,68.33786901957679,2011.1464968152866,195.236258649743,0.05042670183121019,0.022932942106366434,0.14076811,0.059564702,2-42101-A-43.wav,car_horn,2
-186.85532,85.677,-20.019743,14.873031,-1.8208877,10.226594,33.99494,9.689446,-19.694923,16.051126,-14.832454,14.2205105,25.763134,8.466689,-3.977083,5.68236,-5.4825053,8.67665,12.347011,4.637216,3.3991432,4.4765115,-2.5094836,5.015406,1.012163,5.3560686,-310.40198,105.74049,-5.065722,16.28529,2.021809,7.7084517,17.623537,17.213125,-6.039592,13.181922,-2.4891505,8.036871,12.051739,11.397755,-2.3926294,6.341575,0.43552878,3.7434268,6.429697,7.3786674,0.0057671713,2.5989244,-0.16584525,3.218118,2.161096,4.4126334,-409.28766,6.1035156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8604602,8.736638,0.16074735,1.7504781,0.07775659,1.1973643,-0.25708356,1.3864703,0.19253781,1.6119986,0.1779003,1.3792813,-0.19142865,1.0141221,0.024108209,0.8492467,0.06870247,0.96863383,-0.13454643,0.8570723,-0.0030783825,0.64669764,0.05681895,0.6053407,-0.011767855,0.68749535,0.054059558,3.294911,0.06584628,0.9787343,0.017315276,0.5127219,-0.0025411746,0.53842986,0.012840259,0.58198905,0.0020132915,0.5104803,-0.012269207,0.4069049,0.0020010106,0.42256886,0.02003462,0.4097568,-0.006260694,0.3436832,-0.01865653,0.3802946,-0.0069053946,0.29209375,0.011148097,0.3296931,1200.2674619554446,1274.1795649118294,915.8713237966854,900.7002038603289,1926.4530254777071,1856.2325928548596,0.10760847929936306,0.1559792332349284,0.062091663,0.101000845,2-54086-A-43.wav,car_horn,2
-224.59953,139.03409,17.746153,26.008862,10.5451,11.653359,17.817015,16.518248,2.5549886,4.1387944,1.8936762,4.5807023,9.549373,8.852038,1.4033464,3.9524183,-2.2598758,4.835523,3.651618,4.2524505,-0.5958725,2.5956333,-3.6170514,5.6282897,2.8857305,4.1929455,-371.92926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-371.9293,3.0517578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.9331009,5.8267736,-0.120285474,2.8460262,-0.14114006,0.63418585,-0.22656563,0.672988,0.0065804697,0.34468293,0.011142416,0.41401055,-0.12377191,0.50700486,0.042899553,0.43183997,0.056841128,0.31572834,-0.03702346,0.43507677,0.02210288,0.2180072,0.076122336,0.29643995,-0.05476476,0.43621686,0.014694985,1.6327231,0.024795903,1.1176411,-0.04147129,0.3771681,-0.007296732,0.22608373,-0.0037779778,0.22722232,-0.015836142,0.22592877,-0.011579117,0.30226535,0.0077579627,0.23063216,-0.0021524844,0.1302547,-0.013739003,0.18750404,-0.001917265,0.17123099,0.020170601,0.15631624,-0.006041199,0.22133456,293.9113656889834,683.7709870845046,366.7410662270206,776.8166097970309,669.7850318471337,1582.884640269704,0.01923268312101911,0.04851632914571068,0.042537507,0.09668563,3-145577-A-43.wav,car_horn,3
-172.09772,18.227488,76.38234,11.194899,6.083451,4.8167443,9.614353,5.2578444,4.5348663,4.918309,6.995494,3.2587552,6.797531,4.1850367,5.007647,3.6326458,5.265575,2.1408916,3.4177718,3.0184402,-0.8460319,3.3240306,1.0950112,2.4717407,3.2999861,3.007752,-216.4074,9.138449,85.06147,5.0155745,9.855508,2.9200318,4.2266445,2.9364238,10.996897,2.109767,11.425447,2.4274929,6.3275447,2.3073862,9.322822,2.486656,5.6156225,2.2661908,2.0000398,2.3031087,2.0397303,2.538349,2.9534848,2.3404276,2.384014,2.761562,-233.51428,4.5539927,76.82749,5.369389,5.7422476,3.3435855,5.804041,2.7532103,13.184801,2.6432366,12.653578,2.554574,6.8080435,2.7825015,9.146064,2.441312,5.67906,2.3394887,1.4399241,2.5047917,3.7705855,2.9131315,6.207359,2.5971048,4.74636,2.561618,-0.3197965,1.4088429,-0.08742505,1.1598495,0.05178421,0.54164386,0.025245102,0.6068028,0.00987338,0.46350318,0.07285139,0.45007145,-0.018921714,0.56135267,0.001764258,0.4228851,0.03936081,0.34967318,0.017910868,0.36236238,0.041326728,0.3808923,0.023137342,0.33934975,0.018219935,0.3810065,-0.046318308,0.68234444,-0.00645795,0.58698756,0.008937661,0.30756727,0.006482592,0.37275144,0.011932897,0.34762523,-0.005137166,0.29227042,0.008259769,0.39800847,0.0019763063,0.283874,0.015728412,0.2559193,0.012592853,0.25446534,0.005848278,0.28557605,0.010694328,0.30159235,0.015416112,0.30504194,649.2669801011353,225.11362433495697,1234.5115110490565,178.4857293417081,1245.0238853503186,562.6687153443496,0.01904607882165605,0.013787183026896214,0.047031403,0.014377863,3-146697-A-43.wav,car_horn,3
-237.8319,134.54602,26.972029,28.71724,-6.372332,8.457921,18.669436,16.572653,6.1404605,5.5725503,6.706111,5.747866,5.508489,5.0265446,1.8590769,2.7440476,2.3429925,3.0399568,4.623316,4.253901,0.49292195,2.9367914,-0.46697995,3.1769166,0.13862263,3.7426934,-382.65704,6.1035156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2979902e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-382.657,9.1552734e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2979902e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.017344,5.3832283,-0.15622196,2.510592,0.10680827,0.3988697,-0.22645068,0.7627372,-0.036240786,0.42962518,-0.06925659,0.33709386,-0.05182663,0.37679443,-0.014935298,0.25270203,-0.021320095,0.25850934,-0.055495203,0.28053764,-0.010774602,0.29067975,0.032547105,0.24740103,0.03218021,0.3368633,0.017624818,1.7043737,0.033551477,1.0224735,-0.028575843,0.359673,-0.043760113,0.4236872,-0.008370529,0.2802416,-0.0059320284,0.15267986,-0.02032851,0.2615277,-0.0049657812,0.16257903,-0.0040639457,0.15502027,0.006731729,0.17909928,0.018191434,0.20735846,0.018537084,0.20887405,0.0055234977,0.15293439,213.05195189927002,519.0612772306382,267.7966310520373,546.3283021994922,440.68471337579615,1032.4883675940162,0.018150378184713375,0.047487830667627434,0.029904082,0.06851482,3-153057-A-43.wav,car_horn,3
-162.6137,49.642437,54.810894,24.985794,-3.313293,2.975696,8.087639,16.6519,-2.8154433,9.760536,0.68138224,8.632712,7.3037763,3.5688848,-0.98601353,11.0947895,0.809523,4.7180758,1.2586884,2.5449471,-4.6991563,5.03707,-5.091827,9.078086,2.8262744,2.734233,-185.461,21.532618,62.912956,10.656564,6.673456,4.810648,9.791272,6.243902,2.0584452,5.704142,6.9648027,4.8661995,3.8411434,3.215012,2.6604526,5.2719584,-0.81823474,3.2454824,0.98728454,2.3144295,-0.32291922,2.9551115,1.1680623,4.146615,1.4794444,2.701959,-179.6174,5.4607415,68.203705,3.463055,10.226175,3.3764389,4.810456,2.9975996,4.7148256,2.7006624,8.086966,2.7544057,1.2845228,2.1293051,4.5175815,2.4044282,-0.09176137,2.7772014,-0.45128632,2.3840199,-2.1079698,2.831115,0.6374283,2.0586786,0.75407696,1.8713746,0.21634616,4.285276,-0.029804833,2.2064188,0.076294795,0.4655676,0.07061885,1.2947532,-0.01378739,0.8935639,-0.0007983332,0.8516563,-0.016440164,0.39391258,-0.020836787,1.0517508,-0.030062154,0.5328309,-9.243656e-06,0.37342572,-0.050476424,0.5679298,-0.0010528556,0.80650264,-0.007773309,0.36580476,-0.031552292,1.8048899,0.0074198376,0.98218155,-0.011444394,0.33077347,0.018340532,0.60873115,0.0042891596,0.46160734,0.0006524123,0.43003184,0.023654161,0.30343223,0.0009328309,0.49485177,0.014706845,0.32315746,0.01777402,0.268148,0.0053119794,0.29808363,0.0038463848,0.3755932,0.0071394225,0.32512748,1364.5398010851986,398.3828841242509,1662.2563468215078,99.98080045345975,2671.9745222929937,549.4083633411187,0.08293317078025478,0.05701469407027341,0.03241244,0.038926084,3-155130-A-43.wav,car_horn,3
-140.92445,11.406545,72.181465,6.711031,-3.5043995,7.026987,16.611969,4.111332,3.278037,2.7726634,5.3200583,3.174693,3.3038042,2.8454728,5.1496124,2.8456872,4.622066,3.222546,0.48866537,3.3283396,-1.5343571,2.0928423,3.408414,3.2205837,-1.3609505,3.4068742,-130.81584,11.080112,67.52468,7.10544,-7.713814,5.7621837,20.847086,5.6299944,2.0526128,3.692353,2.400768,2.299814,4.550053,3.1162665,1.4064364,2.9519808,4.9846983,3.3103774,1.9486994,3.355016,-1.7297763,2.6030169,1.2567632,2.7994113,0.0035855793,2.36907,-151.27779,4.997554,76.976845,3.5409324,-2.591443,3.306494,15.324975,3.342276,2.1065762,3.1825516,3.9062526,3.0820262,2.073768,2.4616442,2.964175,2.818757,4.75754,2.6047037,2.7513072,2.7374787,1.1118006,2.4139402,1.8377777,2.6183028,-0.025238918,2.137628,0.061088916,1.0757766,0.0014801937,0.75908595,-0.026711956,0.6742493,-0.018930266,0.6212154,-0.005887198,0.4454957,-0.029833034,0.5332381,0.006559591,0.44168422,0.015776537,0.5080522,0.060086817,0.484001,0.03179288,0.45228338,0.010632949,0.2884153,-0.030420164,0.47139138,-0.0047018575,0.38888466,-0.042780805,0.58167297,-0.022352595,0.52088827,0.015130086,0.5207125,-0.03649211,0.43674427,-0.009180417,0.35819933,0.025164567,0.42507198,0.018299758,0.3553963,-0.007404241,0.3447896,0.0024458952,0.31047392,0.023434315,0.30222392,0.0025659928,0.24638484,-0.0039779283,0.33738858,-5.242779e-05,0.29999524,1047.0640836812527,129.2966052159104,1385.5201514297867,97.73822634783615,2185.111464968153,335.9307444749925,0.0673952527866242,0.024890964937771237,0.0468666,0.008121577,3-155234-A-43.wav,car_horn,3
-116.07112,13.366154,37.509193,2.3985186,7.7744913,8.430797,9.766949,3.3308413,7.318072,3.0199864,8.3052435,2.8186193,3.9829435,2.6611226,0.51556575,2.9402006,3.111157,2.319916,1.983731,2.6605532,-1.0341481,3.1794124,-0.39056307,3.080689,-0.9670215,3.0289671,-107.96304,8.12933,36.786625,2.2802482,5.438008,5.6866817,8.159739,2.8637135,6.637861,2.8836799,8.041021,2.6420467,3.437099,2.5624804,0.54608285,2.8008013,4.243878,2.6101859,3.1302757,2.7882657,-0.42977217,2.8575573,-0.583882,2.999656,-2.3379266,2.6463823,-111.51592,4.1750035,36.99788,2.581277,13.023855,3.3138053,9.078467,2.5203314,6.2637143,2.3895984,9.587795,2.3484185,5.6320086,2.5821412,2.5919464,2.3782668,4.6918273,2.2481568,1.5937493,2.2460992,1.2579694,2.559226,2.1715596,2.4920473,-0.59489334,1.9537824,0.18853879,1.171765,0.01907588,0.37839735,0.02701712,0.784994,-0.005828848,0.4635996,0.021034664,0.4499287,0.008086195,0.39716622,0.011491535,0.45105228,-0.009148845,0.3511637,-0.008831606,0.39531666,-0.032002084,0.38825235,-0.018343406,0.455269,0.00988777,0.4716107,-0.0010702044,0.44075045,-0.040338915,0.61917645,-0.011116512,0.28459898,-0.02717324,0.44224674,-0.009685302,0.31007552,0.011941931,0.3406883,-0.0064496356,0.31804955,0.0057661375,0.36619726,-0.0024425178,0.35437083,-0.0029321052,0.27415818,0.0053619123,0.32369807,0.0041431007,0.32864204,0.0010578306,0.32090926,-0.008992674,0.34306625,2223.720646737387,114.94021431696498,2249.281193520871,76.96811545915044,5194.765127388535,228.36664753564972,0.14786524681528662,0.028069656375841374,0.042417306,0.0075455867,3-161010-A-43.wav,car_horn,3
-175.49673,68.01092,-12.852282,17.13691,-20.380709,12.723931,39.469334,4.6337614,-25.861965,4.2872243,-0.51214176,4.2069225,-11.703688,6.298566,-22.069338,5.196255,8.662601,6.3328934,-19.052235,5.400467,-20.401777,3.8311565,-4.4115553,3.5286908,-13.756383,4.2649236,-348.54837,28.146336,12.820485,6.04276,-4.2487936,9.858574,11.732795,8.387613,-4.423469,9.952461,3.1215475,5.1427293,-2.9085774,4.0018992,-9.74567,7.646647,4.8299503,8.195466,-9.2317705,4.961156,-12.098141,6.099964,-1.3980578,3.4743917,-6.0227404,5.0717325,-387.27094,2.4388564,0.7824046,2.7072868,0.31337848,1.1524906,-0.13957989,1.2202141,-0.3497658,1.7084011,-0.30058238,1.3072642,-0.15507968,0.7865456,-0.08894083,0.7692853,-0.14306575,0.76393425,-0.21811475,0.7875286,-0.19543657,0.6369804,-0.058569856,0.31262934,0.09607533,0.627203,-1.9038903,2.4704359,0.18838748,1.1038017,0.01766456,0.9309853,-0.26705638,0.998527,0.13244356,0.7653909,0.002501254,0.6238584,0.10600345,0.7457208,0.10423925,0.7738962,-0.010451878,0.6747008,0.1681801,0.59617317,0.09053261,0.67978215,-0.013612023,0.54778266,0.10084377,0.56166726,0.029327981,0.8609668,0.024321022,0.60546714,-0.009518418,0.47840512,-0.0049354197,0.47116047,0.0013027176,0.36370426,-0.0007161274,0.40464997,0.0031384784,0.45834425,0.0165412,0.37826595,0.0013668279,0.3676411,0.009292605,0.38714433,0.016754584,0.3634159,0.007765964,0.33294663,0.011249438,0.30855864,1814.7470361644625,1228.9139673244633,1083.2822296452005,732.0585579153595,2815.0875796178343,1831.9524715381442,0.23639032643312102,0.17621142300174014,0.04380493,0.101934776,3-174840-A-43.wav,car_horn,3
-172.6349,14.680871,52.996494,4.614974,-12.313223,5.998018,8.062746,4.4080296,0.37901753,2.9916143,-1.940185,4.686482,-1.1948732,4.074947,-3.3513434,4.627952,-5.2820635,4.56527,-4.59617,2.8860414,-7.748955,5.2424927,2.3056667,3.3070152,6.3498464,3.156388,-180.08392,10.096694,52.273098,5.146437,-4.4023433,6.2156224,5.4787974,3.4221623,2.5478108,3.6324224,1.3920206,3.1839743,-0.5842717,3.086719,2.5039027,3.4058893,-2.2399082,2.6364405,-3.0185559,2.9467645,-5.198985,3.2041636,0.76929694,2.8658338,2.8633695,3.0847194,-163.66432,6.8314114,55.975563,5.6462655,-4.48218,4.484228,4.1330085,4.0383134,2.078809,3.9194531,2.5993502,3.8214273,-2.7087574,3.0122323,2.9590235,2.8367555,-0.3858696,3.2140024,-2.4962988,3.2051375,-2.8216457,3.1572275,1.3849148,2.914475,1.5375836,2.3423483,0.38657835,1.624671,0.0072321435,0.7457267,-0.09448591,0.7797016,-0.058569323,0.6626288,0.02945909,0.5235867,0.024369063,0.64085484,-0.02806179,0.5069203,-0.009422974,0.68331313,-0.039489754,0.70748687,-0.038139187,0.40513477,-0.007473452,0.5786088,-0.0003611343,0.4456116,-0.010664009,0.48401242,-0.11543794,0.6787742,0.011530926,0.5097714,0.02186651,0.55533946,0.020740902,0.48796028,0.0067627975,0.38836518,0.030819913,0.38948488,0.01043871,0.43104127,0.0041489503,0.4665108,0.047137875,0.47037882,0.024615575,0.31070143,0.010902152,0.42930463,0.0055075875,0.4452067,-0.025739014,0.34562132,1736.1307218427144,179.5263541703899,1774.4191451632375,142.1748575982863,3605.891719745223,551.6344832623433,0.13272541799363058,0.022891643498258184,0.014153134,0.0037142895,3-243726-A-43.wav,car_horn,3
