dataset,filename,file_path,class,split,mfcc_s1_1_mean,mfcc_s1_1_std,mfcc_s1_2_mean,mfcc_s1_2_std,mfcc_s1_3_mean,mfcc_s1_3_std,mfcc_s1_4_mean,mfcc_s1_4_std,mfcc_s1_5_mean,mfcc_s1_5_std,mfcc_s1_6_mean,mfcc_s1_6_std,mfcc_s1_7_mean,mfcc_s1_7_std,mfcc_s1_8_mean,mfcc_s1_8_std,mfcc_s1_9_mean,mfcc_s1_9_std,mfcc_s1_10_mean,mfcc_s1_10_std,mfcc_s1_11_mean,mfcc_s1_11_std,mfcc_s1_12_mean,mfcc_s1_12_std,mfcc_s1_13_mean,mfcc_s1_13_std,mfcc_s2_1_mean,mfcc_s2_1_std,mfcc_s2_2_mean,mfcc_s2_2_std,mfcc_s2_3_mean,mfcc_s2_3_std,mfcc_s2_4_mean,mfcc_s2_4_std,mfcc_s2_5_mean,mfcc_s2_5_std,mfcc_s2_6_mean,mfcc_s2_6_std,mfcc_s2_7_mean,mfcc_s2_7_std,mfcc_s2_8_mean,mfcc_s2_8_std,mfcc_s2_9_mean,mfcc_s2_9_std,mfcc_s2_10_mean,mfcc_s2_10_std,mfcc_s2_11_mean,mfcc_s2_11_std,mfcc_s2_12_mean,mfcc_s2_12_std,mfcc_s2_13_mean,mfcc_s2_13_std,mfcc_s3_1_mean,mfcc_s3_1_std,mfcc_s3_2_mean,mfcc_s3_2_std,mfcc_s3_3_mean,mfcc_s3_3_std,mfcc_s3_4_mean,mfcc_s3_4_std,mfcc_s3_5_mean,mfcc_s3_5_std,mfcc_s3_6_mean,mfcc_s3_6_std,mfcc_s3_7_mean,mfcc_s3_7_std,mfcc_s3_8_mean,mfcc_s3_8_std,mfcc_s3_9_mean,mfcc_s3_9_std,mfcc_s3_10_mean,mfcc_s3_10_std,mfcc_s3_11_mean,mfcc_s3_11_std,mfcc_s3_12_mean,mfcc_s3_12_std,mfcc_s3_13_mean,mfcc_s3_13_std,delta_1_mean,delta_1_std,delta_2_mean,delta_2_std,delta_3_mean,delta_3_std,delta_4_mean,delta_4_std,delta_5_mean,delta_5_std,delta_6_mean,delta_6_std,delta_7_mean,delta_7_std,delta_8_mean,delta_8_std,delta_9_mean,delta_9_std,delta_10_mean,delta_10_std,delta_11_mean,delta_11_std,delta_12_mean,delta_12_std,delta_13_mean,delta_13_std,delta2_1_mean,delta2_1_std,delta2_2_mean,delta2_2_std,delta2_3_mean,delta2_3_std,delta2_4_mean,delta2_4_std,delta2_5_mean,delta2_5_std,delta2_6_mean,delta2_6_std,delta2_7_mean,delta2_7_std,delta2_8_mean,delta2_8_std,delta2_9_mean,delta2_9_std,delta2_10_mean,delta2_10_std,delta2_11_mean,delta2_11_std,delta2_12_mean,delta2_12_std,delta2_13_mean,delta2_13_std,spectral_centroid_mean,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_std,spectral_rolloff_mean,spectral_rolloff_std,zero_crossing_rate_mean,zero_crossing_rate_std,rms_energy_mean,rms_energy_std
animal,animal_sounds_ggquang_Dog_5.wav,data/processed/audio/Dog/animal_sounds_ggquang_Dog_5.wav,Dog,train,-208.89694,56.892586,72.778206,11.082707,-29.852467,23.267698,3.637528,10.559942,-9.272657,12.736848,-10.69212,11.416322,-5.704398,6.9614964,-4.049073,11.360652,-1.8289813,10.924625,14.749056,14.858129,14.683864,11.05653,9.745485,9.624421,9.924148,14.482336,-227.39555,64.146355,69.04759,16.658604,-22.15867,25.965715,7.13032,6.748686,0.7131247,15.811912,0.5073231,10.91889,0.34632638,10.327519,-6.8059487,12.688434,-7.1358337,7.831425,1.0638006,6.814826,7.0231047,8.798722,12.893027,10.8172,11.94397,9.662487,-351.982,22.532087,7.4906993,18.530268,0.9253023,3.0300584,0.92981136,2.7469895,1.5247583,3.9943092,0.59763175,1.8426653,0.34116063,1.2515866,0.34575054,1.5250973,0.19921164,2.0547028,0.35324267,1.3889023,0.57352054,1.8127038,0.9750347,2.7676027,1.1717235,3.0251598,-0.7163093,10.49461,-0.41268396,2.8517437,0.026731972,4.03088,-0.07764608,1.450081,-0.042409156,2.2874339,-0.09047203,1.6652262,0.026185814,1.2078145,0.087151565,1.690692,0.04502931,1.5018086,0.00317527,1.6634895,-0.09124615,1.4453943,-0.13463487,1.5769625,-0.16199484,2.016987,-0.8793405,5.760617,-0.096822225,1.5172962,0.3261482,2.3727627,-0.01456646,0.8808922,0.19124843,1.4088838,-0.06290629,1.0277085,0.06926402,0.63668704,0.105429694,0.9061935,0.07875234,0.8242041,0.0665455,0.9968769,-0.007907671,0.93436646,-0.039060432,1.1210105,-0.12472512,1.2612332,610.5054670912209,456.421387192694,624.2370681468539,428.44029726839295,1126.3640873015872,857.2417151188114,0.03763640873015873,0.04428803793683947,0.05664698,0.08471034
animal,animal_sounds_caoofficial_kurbaga_14.wav,data/processed/audio/Frog/animal_sounds_caoofficial_kurbaga_14.wav,Frog,train,-285.7651,133.76848,31.14473,44.448208,-4.648933,10.212655,-1.3565661,3.7134764,1.4732118,4.3223968,-2.0498104,4.4075704,-1.076993,2.5055618,5.421221,8.796661,1.931735,3.6688101,-3.9309628,6.3174725,-3.0864675,5.1097383,0.73697037,1.9987007,-1.469236,2.6287582,-377.8508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-377.8508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2631297,9.026001,-0.72671545,3.0662313,0.16553243,0.7381381,0.10968659,0.4325878,0.015727865,0.39672548,0.073343396,0.23498975,0.038580496,0.17539878,-0.1532624,0.5904521,-0.093260735,0.25400755,0.053589113,0.52509683,0.09261734,0.31645742,0.008468434,0.2355468,0.06007758,0.15821119,-0.3196539,4.0673676,-0.061935302,1.3071759,0.021340767,0.49233407,-0.043347463,0.19401427,-0.020446764,0.17669941,-0.014992589,0.15179391,-0.0051187123,0.11926325,-0.04170436,0.32085434,-0.020869952,0.19941464,0.02945336,0.21935478,-0.0066015683,0.21103148,-0.024694394,0.12872772,-0.011198967,0.059753478,115.57317222832194,328.67931255351,122.68602242606167,357.1584160766496,208.70535714285714,590.8006330497417,0.009540860615079366,0.028580009552761017,0.022198517,0.07323796
animal,animal_sounds_caoofficial_Kus_87.wav,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_87.wav,Bird,train,-269.48572,54.898155,-56.350887,37.58468,-14.557773,9.515897,17.59193,6.6345525,-7.5720644,7.7878127,12.179346,7.801632,-17.75846,4.7807064,2.8172886,4.939127,7.1324058,5.9933257,0.1505387,4.894199,-2.408607,4.6507635,10.339602,3.9522367,-3.1054215,4.3915133,-367.54636,79.17502,-14.021695,30.92697,-5.8431163,7.3807287,8.616802,8.899488,-6.470233,7.558574,5.4589605,7.523283,-7.019553,8.203846,1.9863065,3.6797976,3.332861,4.2129245,-0.63265693,2.6771047,-0.31886992,3.2518132,5.2262044,5.616643,-2.5548878,3.5909133,-437.1362,3.0517578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2979903e-05,9.094947e-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2526371,8.322545,0.43557146,4.8187823,0.13158818,1.0445586,-0.1349465,0.8435745,0.06361986,0.8599042,-0.12082193,0.93512964,0.13374898,0.79121685,0.021732211,0.60720086,-0.12308086,0.53184044,0.02089054,0.4540587,0.06778032,0.4948317,-0.07462318,0.46085322,0.0026118984,0.48839015,0.5427233,7.5801525,-0.40784824,4.75478,-0.08676453,1.0569973,0.037670787,0.75307685,0.09702753,0.9082322,0.033013526,0.86996853,-0.025402889,0.62095714,-0.042618115,0.42845964,0.061882656,0.4841467,-0.019635042,0.35485455,-0.047175333,0.42053595,0.005471322,0.3462639,0.051789038,0.45056215,1949.3819494536,1940.0123925692094,743.8652837247221,748.1079250094847,2719.122023809524,2682.143910838582,0.22988746279761904,0.2318864472944534,0.014414831,0.031420317
animal,animal_sounds_caoofficial_cat_149.wav,data/processed/audio/Cat/animal_sounds_caoofficial_cat_149.wav,Cat,train,-167.58475,55.175102,28.910044,16.408554,26.066568,8.628746,8.75887,5.280089,5.340043,4.502547,17.261606,4.850094,6.313203,5.05739,10.390928,4.2631764,1.8945621,6.5952435,7.792529,8.530784,3.2729964,4.9755707,4.088254,3.1474295,1.4458224,4.834769,-112.56021,7.067688,6.1407413,7.5426583,19.355404,7.342244,16.12249,5.01595,-0.8348456,4.909419,18.043777,4.068001,4.3535056,4.2572417,10.558348,5.5365186,-15.861479,6.6157084,11.547238,7.2105446,12.454659,5.826382,15.015996,4.6518044,11.127564,7.3771386,-169.50772,8.72517,38.08121,3.9687612,28.427217,5.406951,7.0704765,5.0923357,7.6514544,3.0667722,15.878194,3.5352683,4.9850745,3.2811077,9.563794,3.5107436,6.0058074,3.8553097,6.2025023,3.1568048,2.195463,3.5340428,4.4187403,3.323642,2.4867196,3.3966959,1.0592718,5.37372,0.10959795,1.7414417,0.11789041,1.4420524,-0.016086472,0.9487236,-0.013849209,0.8236751,0.04796893,0.7353589,0.043687034,0.7890137,0.06951783,0.8091781,0.07141984,1.0419433,0.04204497,1.1984603,0.019353477,0.58549607,0.04601986,0.9369789,-0.012436681,1.0314052,-0.75533706,3.4991143,-0.1257989,1.0006111,-0.13717714,1.0671917,-0.1130466,0.80170953,-0.03656823,0.5473107,-0.06309257,0.47919995,-0.041296594,0.47327363,-0.0117663,0.43911338,-0.012678291,0.61518574,-0.035652768,0.6727769,0.014951445,0.44150096,-0.011429137,0.5453645,-0.026730133,0.6551829,1765.027385555599,693.7778176873547,2188.1245079108303,191.4627862331145,4447.296626984127,1092.6949526774058,0.09282769097222222,0.0916004540860611,0.10624874,0.050485425
animal,animal_sounds_ggquang_4-99193-A.wav,data/processed/audio/Frog/animal_sounds_ggquang_4-99193-A.wav,Frog,train,-159.05647,43.40698,70.781166,9.214043,-50.176727,21.002962,10.752309,8.498197,-3.0208895,4.764279,-0.76901764,6.45051,-19.528711,8.194411,-0.49020094,5.4130735,-1.0179868,5.5078406,-7.852911,5.2967834,-0.16330744,5.7051787,-2.5463238,4.360715,0.5019504,4.3162193,-199.99182,81.48377,65.01432,25.755465,-37.154552,21.487705,4.2150826,11.42268,0.9201802,6.4170723,3.3215692,6.3508863,-16.063486,9.853307,0.8909976,5.146078,-3.2617652,4.0651813,-5.1084747,4.452106,-0.15327185,5.5493236,-3.866115,5.472385,0.3244628,4.631816,-405.03986,3.0517578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.340464,9.445212,-0.61855716,3.076779,0.12211913,3.5446203,-0.026274214,1.3455611,-0.055391733,0.8009404,0.036797456,0.88506776,0.08829492,1.1929475,-0.026458785,0.78701186,0.014583402,0.71152365,0.0008414681,0.738669,-0.01817335,0.74529177,-0.012956621,0.75729626,-0.02684715,0.60522014,-0.3737793,4.1149354,-0.018135706,1.5105766,0.1722952,1.6692525,-0.081126556,0.8464991,0.014047047,0.6233442,0.01700404,0.54397494,-0.015348233,0.5059675,-0.024142334,0.56022745,-0.008127605,0.48791036,0.056015167,0.49842378,0.020193378,0.44098166,0.010850725,0.5397795,0.047018234,0.46846092,948.0424361007019,740.465060147375,650.0472832525263,517.0481811292209,1359.623015873016,1049.437133830858,0.0990358382936508,0.08441444204761463,0.031921823,0.04183488
animal,animal_sounds_caoofficial_Kus_35.wav,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_35.wav,Bird,train,-309.37808,46.56279,-61.07827,39.484505,-40.02522,4.1535673,-14.318945,6.75971,-3.9825335,6.466795,14.9913225,5.085692,11.68292,6.3212967,13.2050085,5.854916,-4.7492857,3.8772378,-13.122736,4.118803,-5.1939077,5.216647,-2.8838933,4.004467,6.209582,3.1803417,-324.5,63.658173,-55.53962,42.87056,-31.830338,12.4352865,-15.2878475,10.879597,-3.958121,4.885586,13.463414,6.1814523,10.363124,6.45081,12.442949,7.026804,-5.0661097,4.558188,-9.929728,4.647297,-5.8979073,4.4661117,-2.8327343,4.1252046,5.817901,3.2761421,-445.56808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.912133,7.972118,0.337318,5.892404,0.32981595,1.2565478,0.16540182,1.2688502,-0.032681018,0.7667508,-0.089096434,0.7205942,-0.10346644,1.0320221,-0.08355883,0.9053281,0.027388746,0.55742437,0.08745719,0.6545936,0.07450944,0.57006127,0.00030927808,0.4681716,-0.039386585,0.44125947,-0.3686759,6.9245143,0.35710946,5.536886,-0.047427494,0.8142244,-0.08126418,1.0215887,0.01327137,0.61947256,0.024610193,0.5585953,0.010892376,0.6845657,-0.04322051,0.6199474,0.021709345,0.45293495,0.036757115,0.46015215,-0.02322544,0.44926155,-0.023168495,0.37006068,-0.0016005153,0.31943926,2545.3653568507816,1974.0702327022107,1164.1217795262105,901.8822740524283,3901.6617063492063,2979.881404816756,0.27046130952380953,0.21730031210877604,0.011997683,0.02727777
animal,animal_sounds_caoofficial_Kus_109_v2 (99).wav,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (99).wav,Bird,train,-230.69003,16.775356,-64.11971,11.327869,-56.558773,5.79506,-11.782303,6.108257,-9.248753,7.0335984,16.065176,6.146784,4.9986672,4.7395487,-8.979187,5.401815,11.375928,9.59888,19.138983,9.144655,-17.178034,8.969691,3.481854,9.046359,7.467228,5.616333,-224.50156,15.019672,-73.661316,10.462703,-51.76824,6.1284523,-12.027873,6.8358283,-13.175173,7.69317,21.049368,6.057743,2.9490585,5.1489854,-6.1187067,5.8206763,12.282093,7.0581737,14.91035,10.346357,-15.245217,8.901929,2.9664476,7.274309,5.3557644,5.156589,-227.88318,19.76592,-72.3817,15.349939,-50.668854,8.350581,-15.113133,7.9420033,-9.100893,8.476885,20.90569,7.187214,4.675678,3.496579,-4.803923,5.1198177,8.553264,7.530288,17.044342,8.661822,-17.18392,9.669322,1.3941233,6.9355645,5.3850064,5.3356543,-0.010086546,2.0165558,-0.012507703,1.5034163,0.17706424,0.9570464,-0.049544923,0.9824983,-0.023988692,0.8910581,0.05956169,0.75741714,-0.051355936,0.59943414,0.082615815,0.6574817,0.035487615,1.077534,-0.11504529,1.13076,0.013451314,1.1082884,0.12809317,1.0020485,-0.09135282,0.8327333,-0.22587714,3.5452027,0.30903673,2.6033874,0.026787158,0.87147236,-0.01858634,1.2563815,0.14223038,1.4044079,-0.07380217,1.1318938,-0.050776567,0.64839876,-0.0053531234,1.0888543,0.027378995,1.4950373,-0.072324656,1.8369995,0.027191566,1.6990594,-0.006491939,1.1179379,0.027396452,0.9262981,3616.1351494183145,317.9926574563625,1526.3646573625963,239.15687043040913,5485.491071428572,682.6924786326492,0.39140780009920634,0.05507490100728836,0.055802774,0.05077989
animal,animal_sounds_ggquang_3-155312-A.wav,data/processed/audio/Dog/animal_sounds_ggquang_3-155312-A.wav,Dog,train,-143.01881,55.523193,75.926735,8.721302,-66.54842,19.439655,-14.804759,12.22144,-32.224346,11.343448,-17.1418,10.503831,-20.90041,4.19197,-6.3944387,5.5432963,-11.379109,5.2541995,0.9791565,7.943209,9.520892,8.146576,2.4071813,6.2433624,10.670586,7.5397162,-292.885,77.970955,36.277866,20.568806,-6.7306848,29.696543,-5.3730984,11.057674,-10.153376,8.620241,-12.557928,6.972758,-12.144203,6.7712245,-8.141372,3.6291087,-5.2600684,4.487844,0.50857204,2.4714153,2.6988919,3.5346901,-0.035753738,4.4268103,-2.1691196,5.3248196,-358.361,3.0517578e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8882374,12.9835615,-0.61621904,2.597442,0.48343635,4.2441416,-0.1147925,2.0232973,0.12132918,2.0884624,0.015467099,1.6987833,0.12853992,0.8734245,0.08190962,0.79152215,0.06419655,0.66831076,-0.09047148,1.0342963,-0.11276048,1.0073048,-0.0060085333,0.82908,-0.06341223,1.1016619,-0.64465374,8.98786,-0.02366764,1.5619786,0.2636564,2.8101795,-0.019473113,1.1935843,0.14182265,1.3489864,0.010677992,1.0878973,0.038026255,0.6059927,-0.05094416,0.57866764,-0.030061707,0.49550593,-0.05938721,0.7643155,-0.0463846,0.7768818,-0.027005525,0.60532063,-0.058286127,0.6498148,837.5853902241342,670.6612660470732,667.8100067286508,587.4149107985784,1541.170634920635,1336.4201781291347,0.06596447172619048,0.05314977403288863,0.057699125,0.09324862
animal,animal_sounds_ggquang_Frog_42.wav,data/processed/audio/Frog/animal_sounds_ggquang_Frog_42.wav,Frog,train,-224.44861,63.612316,19.562157,17.453768,-37.357758,28.798697,-17.316864,12.472427,14.874385,7.929075,18.531076,8.011326,-1.685231,4.2012,1.2078683,6.458006,-2.892114,5.500419,5.538654,3.7183516,2.3465912,4.245321,0.7867343,5.984994,-5.958903,3.70104,-200.20291,31.837704,10.707354,15.389049,-53.293903,11.777264,-24.244778,6.898918,11.252871,9.718741,21.19326,4.722025,-0.5112667,3.9483223,4.9661446,4.1853,-0.6550616,5.902676,5.7613344,5.1648135,3.2921917,4.529982,2.484321,5.0398145,-7.125062,3.6430373,-319.21344,132.44118,9.173155,13.964789,-22.610823,23.418846,-13.081553,12.856751,6.4468284,12.011356,12.252857,11.308514,-0.3161134,3.712186,2.92501,4.7692823,-2.320624,4.50213,1.541259,3.8405313,1.2351588,4.110876,0.24875124,3.8645353,-4.1669216,4.6833715,-0.34092218,12.209771,-0.24557652,3.0203557,-0.3022355,3.9455175,-0.12995513,1.8068677,0.018326266,2.2573516,0.060198657,1.3111708,-0.008146627,0.72731966,0.040616017,0.82534784,-0.03657516,1.104328,0.0012152157,0.8463681,0.0028507833,0.8751198,0.050077945,1.0878793,-0.006334742,0.65239984,-0.17212386,5.4421973,-0.07251961,2.0243478,-0.07213175,2.5791607,-0.023179539,0.8667504,-0.008060928,1.2116379,-0.00846607,0.723087,0.0036389185,0.6348345,0.028926592,0.55777705,-0.01645333,0.68301713,-0.015764179,0.5848619,-0.015418164,0.5860367,-0.0046462636,0.7783774,0.0003057018,0.38581306,1952.6973004366469,863.8047262256359,1436.7159959650633,667.0545679141183,3694.3204365079364,1864.590083819653,0.16705419146825398,0.07881338374056746,0.01886285,0.018260693
animal,animal_sounds_caoofficial_inek_60.wav,data/processed/audio/Cow/animal_sounds_caoofficial_inek_60.wav,Cow,train,-76.48933,31.075268,85.69536,9.089746,-22.193203,8.274565,35.65203,7.7901306,-20.232096,5.0091467,15.843861,3.1924162,-14.589888,7.2364273,19.48716,5.184113,-2.7203603,2.7023885,3.1509094,3.3686445,-0.018058198,2.238412,-5.528292,4.1213827,3.0608084,3.5190623,-317.08435,74.42933,10.693682,26.750149,-1.5774789,4.4835157,4.0771055,10.729055,-2.2507198,5.8034344,0.92160004,2.8468697,-2.3392913,5.9000688,0.80400765,3.1633284,-0.466068,1.386898,0.40287182,1.2571795,-0.26054814,1.3716823,-1.0460552,2.6194592,0.44507036,1.8844073,-346.2387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4950073,8.489163,-0.5349181,2.7896829,-0.020980263,1.1047612,-0.1673793,1.3604861,0.13265398,0.8355055,-0.14104038,0.46200615,0.05453493,0.7953409,-0.12197638,0.6742926,-0.003718158,0.25400707,-0.0197108,0.35104102,0.011016274,0.2241304,0.05291853,0.45369014,-0.023436561,0.43919322,-0.056364212,2.502171,-0.012904743,0.9240143,0.008805966,0.3095325,-0.024692055,0.48396212,0.027010413,0.38725877,-0.015188703,0.21527591,0.01768366,0.38778117,-0.037606157,0.31514516,0.0014577896,0.22879966,0.009453695,0.20603232,0.0060649295,0.15546988,0.0029299336,0.2145999,-0.008747411,0.2787928,492.77774867312394,635.8793614911092,515.6342881650909,661.5589631188099,1065.9722222222222,1381.52016623519,0.025731646825396824,0.0350791594473186,0.081548914,0.13249432
animal,animal_sounds_caoofficial_koyun_32.wav,data/processed/audio/Sheep/animal_sounds_caoofficial_koyun_32.wav,Sheep,train,0.8322941,65.04414,47.223156,14.609232,-33.305122,8.363163,13.761175,5.6206803,-14.9705925,6.298904,3.4904575,9.115445,-13.911996,7.2000775,8.084138,2.3936052,10.474266,4.807054,7.816545,5.360217,0.8377158,5.650674,-3.5955029,3.0203152,0.62843025,3.2901716,-277.7975,90.01876,9.564911,21.907646,-6.448395,15.265358,3.417899,7.9976797,-2.2141297,5.5524683,0.61997503,1.7998326,-1.931952,4.3635073,1.0688429,3.148493,1.4509547,3.5883791,1.9002241,4.4781785,1.114319,2.8779967,-0.49112543,1.9055076,0.5828475,1.5093964,-315.39075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5880844,12.002297,-0.40570617,2.514256,0.06552071,1.8394657,-0.11016684,0.88527656,-0.010034784,0.9081992,-0.30272585,1.2113937,-0.099274956,1.1293622,-0.10554596,0.397553,0.010158499,0.4701899,0.08202811,0.69337845,-0.032769047,0.5764178,-0.035757042,0.33042574,-0.067116626,0.33633894,-0.2972518,2.6683042,-0.298767,1.8716209,0.06626053,0.78228176,-0.029884782,0.4351581,-0.02965968,0.42641747,-0.008613901,0.39514518,0.07266118,0.38576075,-0.018822726,0.2252887,-0.0043800436,0.17095105,-0.00969883,0.24456893,-0.0104621705,0.26462197,0.0005240478,0.15727182,0.011955613,0.16062151,713.1268259316213,907.4327700348854,544.0928811600302,688.9108971629493,1309.8958333333333,1670.1910629308097,0.04762679811507937,0.06172071735583381,0.22978158,0.33675086
animal,animal_sounds_caoofficial_Kus_109_v2 (81).wav,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (81).wav,Bird,train,-273.47888,13.584865,-68.4208,11.8406,-62.319656,6.0725555,-25.62802,7.617712,-27.900814,8.23473,7.8959365,9.316625,2.7816567,8.43117,5.3139286,9.565157,7.5442047,8.617546,6.519157,7.359898,5.957257,6.192683,6.4931974,6.2706366,6.0762577,6.175067,-484.42587,83.16685,-7.473937,18.92904,-8.602312,21.480837,-3.4968019,9.192132,-2.9955034,8.314552,0.31791785,1.0850016,0.97482646,2.9210577,-0.33320984,1.8858478,1.199696,3.4731026,1.0605154,2.9279578,-0.22406726,1.8040679,1.3715566,4.0381083,0.7247079,3.0251658,-518.35956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8068726,7.79697,0.4931646,2.0874104,0.44147593,2.0803218,0.21011119,1.0214612,0.22714336,1.0002933,-0.097810276,0.6457175,0.014582166,0.66518253,-0.077958606,0.53588706,-0.105679214,0.9166598,-0.07058361,0.7136866,-0.06098523,0.51683533,-0.034850407,0.5623197,-0.05927306,0.62029445,-0.19029836,3.5363002,0.061873835,0.93835187,0.03425984,1.046681,-0.034237694,0.73039263,0.041168973,0.78363,0.0389818,0.5151274,-0.04543586,0.72409683,0.006026344,0.64503783,-0.0009246705,0.71364987,-0.034904048,0.5395656,0.074602515,0.5423723,-0.059135396,0.5837148,-0.014084029,0.49749553,1398.847341715224,1795.4019849693589,568.7229299990695,751.647618054489,1938.7400793650793,2509.8837386122077,0.16379898313492064,0.21466137432763435,0.0043515856,0.0071940897
animal,animal_sounds_caoofficial_dog_62.wav,data/processed/audio/Dog/animal_sounds_caoofficial_dog_62.wav,Dog,train,-160.58597,34.957355,97.42473,15.231082,-26.721806,13.501524,-21.548574,6.112194,-9.670809,4.4646444,-17.285746,5.9179482,-9.380098,4.1506658,-13.019274,5.4747534,-7.314241,6.869979,4.6183558,5.4807253,10.745918,11.3333025,-16.74536,14.787904,3.3619008,9.062375,-175.77351,11.314107,97.2996,8.9279175,-19.825993,5.222488,-17.154043,3.894645,-1.938874,3.929008,-4.605405,4.140001,-13.710988,3.5486248,-19.383512,3.750222,-10.510008,2.7584224,-4.612789,4.2192116,12.044764,4.1137233,-13.280035,3.9759495,4.9988756,5.5000362,-232.75293,72.84453,62.73061,43.84058,-18.633905,13.747991,-9.98724,7.7026196,-0.85435075,3.5763488,-9.671211,8.364503,-9.512078,6.989468,-6.9836106,7.2337966,-4.1154037,5.592665,-2.2148223,4.3601418,-0.32432398,6.3312554,-12.508122,9.13164,4.6103253,4.364135,-1.3571309,5.5728936,-0.84450436,3.4724004,0.04478045,2.1082344,0.11451595,1.0287584,0.029699193,0.71929175,0.09011149,1.0630062,0.14171305,0.8056709,0.12558344,0.9794895,0.030527623,0.8687545,0.028057704,1.0522815,0.06936355,1.8170061,0.118277036,1.8692427,-0.008043678,1.2446055,-0.65379125,4.065816,-0.034116972,1.709901,0.23699193,1.1989223,0.07700685,0.6756349,0.037175573,0.4160274,0.059111096,0.6441848,-0.009527029,0.510824,-0.014814846,0.5157917,-0.024036167,0.5117476,-0.0061918213,0.63967603,-0.00301103,0.89873445,0.029785823,0.95108515,0.020764483,0.6426095,807.5900939280477,282.83666341548036,800.8855627297652,290.21390523618976,1238.095238095238,444.21325345020534,0.07275390625,0.027837741556020285,0.09501976,0.07107743
animal,animal_sounds_caoofficial_koyun_7.wav,data/processed/audio/Sheep/animal_sounds_caoofficial_koyun_7.wav,Sheep,train,-141.91885,108.19728,62.622772,25.81318,-41.71928,32.76233,24.282152,6.5537596,-9.059886,10.204864,12.993145,5.512113,-17.348394,19.321264,9.918386,2.7351184,5.563794,3.1185842,5.7427053,3.1054158,8.90083,2.6615644,0.28950992,4.747401,8.7172165,2.5091882,-139.88321,83.70864,58.345757,17.362017,-36.001316,21.956614,20.498257,11.135494,-6.5808353,7.2684436,14.449097,7.875171,-12.5474825,14.155297,7.996685,5.092212,3.4322872,3.7564213,3.3886287,3.0013957,5.015237,2.95776,-0.4780146,4.0393257,10.105982,3.001228,-97.04032,101.94676,54.520576,17.150879,-40.72848,23.82277,20.599771,11.990302,-8.708641,6.819672,12.022764,9.690515,-13.501753,11.275843,6.364312,4.1180577,-1.1750872,6.2808957,-0.6234316,4.563471,6.0241365,2.6341343,-3.3077207,4.632472,3.109545,3.4988744,-0.55025417,16.445091,0.049139984,3.7571206,0.039878435,4.3682528,-0.107829444,2.2100642,0.0808461,1.6267912,0.035666935,1.4356288,0.054361243,2.631515,-3.9860133e-05,0.7272573,0.015828505,0.8276962,-0.01058474,0.6161486,-0.009878538,0.46226388,0.054110702,0.92240006,0.029083226,0.52343684,0.10278696,6.021516,-0.0017614241,1.7469466,0.08341969,1.7057259,-0.10538561,1.4982911,0.059731476,0.9270605,-0.03176968,0.76062673,0.038071584,1.0947243,-0.05313616,0.60510266,-0.03130599,0.480308,-0.02668037,0.44438517,-0.019106893,0.31966028,0.024670629,0.45886874,0.00020647579,0.3716377,1348.0193536963932,488.86468719903826,1174.8737189739463,268.3565700158242,2477.3065476190477,691.3744966333553,0.1043914310515873,0.09640158719801822,0.19875619,0.19210538
