dataset,file_path,class,split
animal,data/processed/audio/Frog/animal_sounds_ggquang_Frog_35.wav,Frog,validation
animal,data/processed/audio/Frog/animal_sounds_ggquang_Frog_16.wav,Frog,validation
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_61.wav,Dog,validation
animal,data/processed/audio/Sheep/animal_sounds_caoofficial_koyun_31.wav,Sheep,validation
animal,data/processed/audio/Cow/animal_sounds_ggquang_Cow_19.wav,Cow,validation
animal,data/processed/audio/Cow/animal_sounds_ggquang_5-253085-B.wav,Cow,validation
animal,data/processed/audio/Dog/animal_sounds_ggquang_Dog_30.wav,Dog,validation
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (12).wav,Bird,validation
animal,data/processed/audio/Cow/animal_sounds_caoofficial_inek_59.wav,Cow,validation
animal,data/processed/audio/Dog/animal_sounds_ggquang_5-217158-A.wav,Dog,validation
animal,data/processed/audio/Chicken/animal_sounds_caoofficial_tavuk_7.wav,Chicken,validation
animal,data/processed/audio/Lion/animal_sounds_caoofficial_aslan_28.wav,Lion,validation
animal,data/processed/audio/Chicken/animal_sounds_caoofficial_tavuk_17.wav,Chicken,validation
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (37).wav,Bird,validation
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_193.wav,Dog,validation
animal,data/processed/audio/Dog/animal_sounds_ggquang_dog_14 (2).wav,Dog,validation
animal,data/processed/audio/Cow/animal_sounds_ggquang_Cow_44.wav,Cow,validation
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_88.wav,Cat,validation
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_197.wav,Dog,validation
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_184.wav,Cat,validation
animal,data/processed/audio/Dog/animal_sounds_ggquang_dog_6 (3).wav,Dog,validation
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_146.wav,Dog,validation
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_10.wav,Dog,validation
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_39.wav,Bird,validation
animal,data/processed/audio/Dog/animal_sounds_ggquang_dog_14 (3).wav,Dog,validation
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (63).wav,Bird,validation
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_38.wav,Bird,validation
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_49.wav,Bird,validation
animal,data/processed/audio/Chicken/animal_sounds_caoofficial_tavuk_21.wav,Chicken,validation
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_175.wav,Dog,validation
animal,data/processed/audio/Frog/animal_sounds_ggquang_Frog_5.wav,Frog,validation
animal,data/processed/audio/Frog/animal_sounds_ggquang_Frog_14.wav,Frog,validation
animal,data/processed/audio/Cow/animal_sounds_ggquang_Cow_23.wav,Cow,validation
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_153.wav,Dog,validation
animal,data/processed/audio/Frog/animal_sounds_ggquang_Frog_50.wav,Frog,validation
animal,data/processed/audio/Frog/animal_sounds_ggquang_3-71964-A.wav,Frog,validation
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_41.wav,Bird,validation
animal,data/processed/audio/Frog/animal_sounds_ggquang_3-70962-C.wav,Frog,validation
animal,data/processed/audio/Dog/animal_sounds_ggquang_3-144028-A.wav,Dog,validation
animal,data/processed/audio/Dog/animal_sounds_ggquang_2-122104-B.wav,Dog,validation
animal,data/processed/audio/Dog/animal_sounds_ggquang_Dog_32.wav,Dog,validation
animal,data/processed/audio/Dog/animal_sounds_ggquang_Dog_12.wav,Dog,validation
animal,data/processed/audio/Monkey/animal_sounds_caoofficial_maymun_20.wav,Monkey,validation
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_51.wav,Cat,validation
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_192.wav,Cat,validation
animal,data/processed/audio/Sheep/animal_sounds_caoofficial_koyun_37.wav,Sheep,validation
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_36.wav,Cat,validation
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_194.wav,Dog,validation
animal,data/processed/audio/Dog/animal_sounds_ggquang_dog_29 (3).wav,Dog,validation
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_163.wav,Dog,validation
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (82).wav,Bird,validation
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_17.wav,Dog,validation
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (100).wav,Bird,validation
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_183.wav,Dog,validation
animal,data/processed/audio/Monkey/animal_sounds_caoofficial_maymun_23.wav,Monkey,validation
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_57.wav,Cat,validation
animal,data/processed/audio/Lion/animal_sounds_caoofficial_aslan_32.wav,Lion,validation
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_86.wav,Dog,validation
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_153.wav,Cat,validation
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (93).wav,Bird,validation
animal,data/processed/audio/Cow/animal_sounds_caoofficial_inek_32.wav,Cow,validation
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_89.wav,Cat,validation
animal,data/processed/audio/Frog/animal_sounds_caoofficial_kurbaga_22.wav,Frog,validation
animal,data/processed/audio/Frog/animal_sounds_ggquang_kurbaga_3.wav,Frog,validation
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_193.wav,Cat,validation
animal,data/processed/audio/Frog/animal_sounds_ggquang_1-18755-A.wav,Frog,validation
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_161.wav,Dog,validation
animal,data/processed/audio/Chicken/animal_sounds_caoofficial_tavuk_29.wav,Chicken,validation
animal,data/processed/audio/Sheep/animal_sounds_caoofficial_koyun_36.wav,Sheep,validation
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_160.wav,Cat,validation
animal,data/processed/audio/Cow/animal_sounds_ggquang_archivo (2).wav,Cow,validation
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_109.wav,Cat,validation
animal,data/processed/audio/Cow/animal_sounds_caoofficial_inek_37.wav,Cow,validation
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_43.wav,Dog,validation
animal,data/processed/audio/Cow/animal_sounds_ggquang_Cow_3.wav,Cow,validation
animal,data/processed/audio/Dog/animal_sounds_ggquang_Dog_6.wav,Dog,validation
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_41.wav,Dog,validation
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_64.wav,Dog,validation
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_2.wav,Dog,validation
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (84).wav,Bird,validation
animal,data/processed/audio/Cow/animal_sounds_caoofficial_inek_42.wav,Cow,validation
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_48.wav,Bird,validation
animal,data/processed/audio/Lion/animal_sounds_caoofficial_aslan_18.wav,Lion,validation
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_71.wav,Cat,validation
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_196.wav,Cat,validation
animal,data/processed/audio/Dog/animal_sounds_ggquang_dog_3 (2).wav,Dog,validation
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_154.wav,Cat,validation
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (11).wav,Bird,validation
animal,data/processed/audio/Frog/animal_sounds_ggquang_Frog_20.wav,Frog,validation
animal,data/processed/audio/Frog/animal_sounds_ggquang_Frog_33.wav,Frog,validation
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_167.wav,Cat,validation
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_113.wav,Dog,validation
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_21.wav,Bird,validation
animal,data/processed/audio/Frog/animal_sounds_ggquang_Frog_44.wav,Frog,validation
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_93.wav,Cat,validation
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (45).wav,Bird,test
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_31.wav,Cat,test
animal,data/processed/audio/Dog/animal_sounds_ggquang_dog_7 (2).wav,Dog,test
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_94.wav,Cat,test
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_67.wav,Cat,test
animal,data/processed/audio/Cow/animal_sounds_ggquang_5-194899-D.wav,Cow,test
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_20.wav,Dog,test
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_52.wav,Dog,test
animal,data/processed/audio/Frog/animal_sounds_caoofficial_kurbaga_19.wav,Frog,test
animal,data/processed/audio/Cow/animal_sounds_ggquang_inek_8.wav,Cow,test
animal,data/processed/audio/Dog/animal_sounds_ggquang_dog_21 (2).wav,Dog,test
animal,data/processed/audio/Frog/animal_sounds_caoofficial_kurbaga_33.wav,Frog,test
animal,data/processed/audio/Cow/animal_sounds_ggquang_Cow_16.wav,Cow,test
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_129.wav,Dog,test
animal,data/processed/audio/Sheep/animal_sounds_caoofficial_koyun_28.wav,Sheep,test
animal,data/processed/audio/Dog/animal_sounds_ggquang_dog_6 (2).wav,Dog,test
animal,data/processed/audio/Dog/animal_sounds_ggquang_dog_33 (2).wav,Dog,test
animal,data/processed/audio/Frog/animal_sounds_ggquang_3-70962-A.wav,Frog,test
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_71.wav,Bird,test
animal,data/processed/audio/Cow/animal_sounds_ggquang_3-124376-A.wav,Cow,test
animal,data/processed/audio/Frog/animal_sounds_ggquang_kurbaga_20.wav,Frog,test
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_52.wav,Cat,test
animal,data/processed/audio/Dog/animal_sounds_ggquang_5-231762-A.wav,Dog,test
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_64.wav,Cat,test
animal,data/processed/audio/Donkey/animal_sounds_caoofficial_esek_22.wav,Donkey,test
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_89.wav,Bird,test
animal,data/processed/audio/Lion/animal_sounds_caoofficial_aslan_45.wav,Lion,test
animal,data/processed/audio/Chicken/animal_sounds_caoofficial_tavuk_27.wav,Chicken,test
animal,data/processed/audio/Cow/animal_sounds_ggquang_4-213915-B.wav,Cow,test
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_97.wav,Bird,test
animal,data/processed/audio/Frog/animal_sounds_caoofficial_kurbaga_11.wav,Frog,test
animal,data/processed/audio/Frog/animal_sounds_ggquang_Frog_45.wav,Frog,test
animal,data/processed/audio/Cow/animal_sounds_caoofficial_inek_46.wav,Cow,test
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_174.wav,Cat,test
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_189.wav,Dog,test
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_46.wav,Cat,test
animal,data/processed/audio/Frog/animal_sounds_ggquang_5-156026-B.wav,Frog,test
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (1).wav,Bird,test
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_16.wav,Bird,test
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_100.wav,Bird,test
animal,data/processed/audio/Dog/animal_sounds_ggquang_1-100032-A.wav,Dog,test
animal,data/processed/audio/Monkey/animal_sounds_caoofficial_maymun_11.wav,Monkey,test
animal,data/processed/audio/Cow/animal_sounds_ggquang_Cow_30.wav,Cow,test
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_118.wav,Dog,test
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_189.wav,Cat,test
animal,data/processed/audio/Cow/animal_sounds_caoofficial_inek_74.wav,Cow,test
animal,data/processed/audio/Frog/animal_sounds_ggquang_Frog_36.wav,Frog,test
animal,data/processed/audio/Dog/animal_sounds_ggquang_dog_13 (2).wav,Dog,test
animal,data/processed/audio/Frog/animal_sounds_caoofficial_kurbaga_30.wav,Frog,test
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_33.wav,Dog,test
animal,data/processed/audio/Frog/animal_sounds_ggquang_4-99644-C.wav,Frog,test
animal,data/processed/audio/Donkey/animal_sounds_caoofficial_esek_16.wav,Donkey,test
animal,data/processed/audio/Sheep/animal_sounds_caoofficial_koyun_35.wav,Sheep,test
animal,data/processed/audio/Dog/animal_sounds_ggquang_dog_9 (2).wav,Dog,test
animal,data/processed/audio/Dog/animal_sounds_ggquang_Dog_31.wav,Dog,test
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_87.wav,Cat,test
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_74.wav,Cat,test
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_100.wav,Cat,test
animal,data/processed/audio/Dog/animal_sounds_ggquang_3-136288-A.wav,Dog,test
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_140.wav,Cat,test
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_59.wav,Cat,test
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_173.wav,Dog,test
animal,data/processed/audio/Cow/animal_sounds_caoofficial_inek_51.wav,Cow,test
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (24).wav,Bird,test
animal,data/processed/audio/Cow/animal_sounds_caoofficial_inek_75.wav,Cow,test
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_32.wav,Bird,test
animal,data/processed/audio/Lion/animal_sounds_caoofficial_aslan_8.wav,Lion,test
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (30).wav,Bird,test
animal,data/processed/audio/Frog/animal_sounds_caoofficial_kurbaga_1.wav,Frog,test
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (92).wav,Bird,test
animal,data/processed/audio/Cow/animal_sounds_ggquang_inek_11.wav,Cow,test
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_68.wav,Bird,test
animal,data/processed/audio/Dog/animal_sounds_ggquang_1-59513-A.wav,Dog,test
animal,data/processed/audio/Dog/animal_sounds_ggquang_Dog_37.wav,Dog,test
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_149.wav,Dog,test
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_77.wav,Cat,test
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (13).wav,Bird,test
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (66).wav,Bird,test
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_164.wav,Cat,test
animal,data/processed/audio/Frog/animal_sounds_ggquang_Frog_19.wav,Frog,test
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (62).wav,Bird,test
animal,data/processed/audio/Frog/animal_sounds_ggquang_2-32515-A.wav,Frog,test
animal,data/processed/audio/Sheep/animal_sounds_caoofficial_koyun_9.wav,Sheep,test
animal,data/processed/audio/Dog/animal_sounds_ggquang_Dog_43.wav,Dog,test
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_53.wav,Dog,test
animal,data/processed/audio/Frog/animal_sounds_ggquang_Frog_28.wav,Frog,test
animal,data/processed/audio/Cow/animal_sounds_caoofficial_inek_34.wav,Cow,test
animal,data/processed/audio/Cow/animal_sounds_ggquang_Cow_5.wav,Cow,test
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_6.wav,Bird,test
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_156.wav,Cat,test
animal,data/processed/audio/Dog/animal_sounds_ggquang_dog_15 (2).wav,Dog,test
animal,data/processed/audio/Cow/animal_sounds_ggquang_4-181955-B.wav,Cow,test
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_190.wav,Cat,test
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_14.wav,Dog,test
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_176.wav,Cat,test
animal,data/processed/audio/Dog/animal_sounds_ggquang_5-203128-B.wav,Dog,test
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (19).wav,Bird,test
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_8.wav,Cat,test
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_144.wav,Cat,test
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_19.wav,Cat,test
animal,data/processed/audio/Frog/animal_sounds_caoofficial_kurbaga_28.wav,Frog,test
animal,data/processed/audio/Chicken/animal_sounds_caoofficial_tavuk_20.wav,Chicken,test
animal,data/processed/audio/Sheep/animal_sounds_caoofficial_koyun_39.wav,Sheep,test
animal,data/processed/audio/Sheep/animal_sounds_caoofficial_koyun_14.wav,Sheep,test
animal,data/processed/audio/Cow/animal_sounds_ggquang_Cow_27.wav,Cow,test
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_79.wav,Bird,test
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_58.wav,Bird,test
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_18.wav,Dog,test
animal,data/processed/audio/Dog/animal_sounds_ggquang_Dog_45.wav,Dog,test
animal,data/processed/audio/Lion/animal_sounds_caoofficial_aslan_39.wav,Lion,test
animal,data/processed/audio/Cow/animal_sounds_caoofficial_inek_43.wav,Cow,test
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_140.wav,Dog,test
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_59.wav,Bird,test
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_34.wav,Cat,test
animal,data/processed/audio/Cow/animal_sounds_ggquang_inek_43.wav,Cow,test
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_108.wav,Dog,test
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (33).wav,Bird,test
animal,data/processed/audio/Frog/animal_sounds_ggquang_4-154793-A.wav,Frog,test
animal,data/processed/audio/Cow/animal_sounds_ggquang_3-160993-A.wav,Cow,test
animal,data/processed/audio/Dog/animal_sounds_ggquang_Dog_3.wav,Dog,test
animal,data/processed/audio/Dog/animal_sounds_ggquang_dog_41 (3).wav,Dog,test
animal,data/processed/audio/Cow/animal_sounds_caoofficial_inek_63.wav,Cow,test
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_177.wav,Dog,test
animal,data/processed/audio/Cow/animal_sounds_ggquang_Cow_8.wav,Cow,test
animal,data/processed/audio/Frog/animal_sounds_ggquang_3-71964-B.wav,Frog,test
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_194.wav,Cat,test
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_154.wav,Dog,test
animal,data/processed/audio/Chicken/animal_sounds_caoofficial_tavuk_3.wav,Chicken,test
animal,data/processed/audio/Monkey/animal_sounds_caoofficial_maymun_22.wav,Monkey,test
animal,data/processed/audio/Cow/animal_sounds_ggquang_5-194899-B.wav,Cow,test
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_81.wav,Cat,test
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_156.wav,Dog,test
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_183.wav,Cat,test
animal,data/processed/audio/Cow/animal_sounds_ggquang_Cow_29.wav,Cow,test
animal,data/processed/audio/Sheep/animal_sounds_caoofficial_koyun_13.wav,Sheep,test
animal,data/processed/audio/Chicken/animal_sounds_caoofficial_tavuk_6.wav,Chicken,test
animal,data/processed/audio/Frog/animal_sounds_ggquang_Frog_13.wav,Frog,test
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_192.wav,Dog,test
animal,data/processed/audio/Frog/animal_sounds_ggquang_Frog_10.wav,Frog,test
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (85).wav,Bird,test
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_88.wav,Bird,test
animal,data/processed/audio/Frog/animal_sounds_ggquang_kurbaga_22.wav,Frog,test
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (79).wav,Bird,test
animal,data/processed/audio/Dog/animal_sounds_ggquang_dog_43 (2).wav,Dog,test
animal,data/processed/audio/Monkey/animal_sounds_caoofficial_maymun_6.wav,Monkey,test
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (27).wav,Bird,test
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_164.wav,Dog,test
animal,data/processed/audio/Cow/animal_sounds_caoofficial_inek_29.wav,Cow,test
animal,data/processed/audio/Lion/animal_sounds_caoofficial_aslan_21.wav,Lion,test
animal,data/processed/audio/Lion/animal_sounds_caoofficial_aslan_11.wav,Lion,test
animal,data/processed/audio/Dog/animal_sounds_ggquang_Dog_25.wav,Dog,test
animal,data/processed/audio/Cow/animal_sounds_ggquang_inek_23.wav,Cow,test
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_32.wav,Dog,test
animal,data/processed/audio/Dog/animal_sounds_ggquang_Dog_34.wav,Dog,test
animal,data/processed/audio/Dog/animal_sounds_ggquang_dog_22 (2).wav,Dog,test
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_128.wav,Cat,test
animal,data/processed/audio/Dog/animal_sounds_ggquang_dog_17 (2).wav,Dog,test
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_96.wav,Cat,test
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_114.wav,Cat,test
animal,data/processed/audio/Frog/animal_sounds_ggquang_1-18755-B.wav,Frog,test
animal,data/processed/audio/Donkey/animal_sounds_caoofficial_esek_13.wav,Donkey,test
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_126.wav,Cat,test
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_40.wav,Dog,test
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_109_v2 (95).wav,Bird,test
animal,data/processed/audio/Lion/animal_sounds_caoofficial_aslan_42.wav,Lion,test
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_160.wav,Dog,test
animal,data/processed/audio/Cow/animal_sounds_caoofficial_inek_19.wav,Cow,test
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_195.wav,Dog,test
animal,data/processed/audio/Dog/animal_sounds_ggquang_dog_17 (3).wav,Dog,test
animal,data/processed/audio/Dog/animal_sounds_ggquang_Dog_46.wav,Dog,test
animal,data/processed/audio/Cow/animal_sounds_caoofficial_inek_2.wav,Cow,test
animal,data/processed/audio/Cat/animal_sounds_caoofficial_cat_169.wav,Cat,test
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_42.wav,Dog,test
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_72.wav,Bird,test
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_76.wav,Bird,test
animal,data/processed/audio/Cow/animal_sounds_ggquang_Cow_6.wav,Cow,test
animal,data/processed/audio/Dog/animal_sounds_ggquang_Dog_47.wav,Dog,test
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_132.wav,Dog,test
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_38.wav,Dog,test
animal,data/processed/audio/Lion/animal_sounds_caoofficial_aslan_3.wav,Lion,test
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_3.wav,Bird,test
animal,data/processed/audio/Dog/animal_sounds_ggquang_dog_8 (2).wav,Dog,test
animal,data/processed/audio/Cow/animal_sounds_caoofficial_inek_38.wav,Cow,test
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_76.wav,Dog,test
animal,data/processed/audio/Cow/animal_sounds_ggquang_Cow_7.wav,Cow,test
animal,data/processed/audio/Chicken/animal_sounds_caoofficial_tavuk_2.wav,Chicken,test
animal,data/processed/audio/Dog/animal_sounds_caoofficial_dog_115.wav,Dog,test
animal,data/processed/audio/Bird/animal_sounds_caoofficial_Kus_42.wav,Bird,test
esc50,data\processed\esc50_16khz\dog\1-100032-A-0.wav,Dog,train
esc50,data\processed\esc50_16khz\door_wood_knock\1-101336-A-30.wav,door_wood_knock,train
esc50,data\processed\esc50_16khz\door_wood_knock\1-103995-A-30.wav,door_wood_knock,train
esc50,data\processed\esc50_16khz\door_wood_knock\1-103999-A-30.wav,door_wood_knock,train
esc50,data\processed\esc50_16khz\dog\1-110389-A-0.wav,Dog,train
esc50,data\processed\esc50_16khz\car_horn\1-17124-A-43.wav,car_horn,train
esc50,data\processed\esc50_16khz\crying_baby\1-187207-A-20.wav,crying_baby,train
esc50,data\processed\esc50_16khz\car_horn\1-19026-A-43.wav,car_horn,train
esc50,data\processed\esc50_16khz\glass_breaking\1-20133-A-39.wav,glass_breaking,train
esc50,data\processed\esc50_16khz\crying_baby\1-211527-A-20.wav,crying_baby,train
esc50,data\processed\esc50_16khz\crying_baby\1-211527-B-20.wav,crying_baby,train
esc50,data\processed\esc50_16khz\crying_baby\1-211527-C-20.wav,crying_baby,train
esc50,data\processed\esc50_16khz\crying_baby\1-22694-A-20.wav,crying_baby,train
esc50,data\processed\esc50_16khz\crying_baby\1-22694-B-20.wav,crying_baby,train
esc50,data\processed\esc50_16khz\car_horn\1-24074-A-43.wav,car_horn,train
esc50,data\processed\esc50_16khz\car_horn\1-24076-A-43.wav,car_horn,train
esc50,data\processed\esc50_16khz\car_horn\1-254507-A-43.wav,car_horn,train
esc50,data\processed\esc50_16khz\car_horn\1-26176-A-43.wav,car_horn,train
esc50,data\processed\esc50_16khz\car_horn\1-26177-A-43.wav,car_horn,train
esc50,data\processed\esc50_16khz\door_wood_knock\1-26188-A-30.wav,door_wood_knock,train
esc50,data\processed\esc50_16khz\car_horn\1-28808-A-43.wav,car_horn,train
esc50,data\processed\esc50_16khz\dog\1-30226-A-0.wav,Dog,train
esc50,data\processed\esc50_16khz\dog\1-30344-A-0.wav,Dog,train
esc50,data\processed\esc50_16khz\siren\1-31482-A-42.wav,siren,train
esc50,data\processed\esc50_16khz\siren\1-31482-B-42.wav,siren,train
esc50,data\processed\esc50_16khz\dog\1-32318-A-0.wav,Dog,train
esc50,data\processed\esc50_16khz\door_wood_knock\1-52290-A-30.wav,door_wood_knock,train
esc50,data\processed\esc50_16khz\siren\1-54084-A-42.wav,siren,train
esc50,data\processed\esc50_16khz\dog\1-59513-A-0.wav,Dog,train
esc50,data\processed\esc50_16khz\crying_baby\1-60997-A-20.wav,crying_baby,train
esc50,data\processed\esc50_16khz\crying_baby\1-60997-B-20.wav,crying_baby,train
esc50,data\processed\esc50_16khz\siren\1-76831-A-42.wav,siren,train
esc50,data\processed\esc50_16khz\siren\1-76831-B-42.wav,siren,train
esc50,data\processed\esc50_16khz\siren\1-76831-C-42.wav,siren,train
esc50,data\processed\esc50_16khz\siren\1-76831-D-42.wav,siren,train
esc50,data\processed\esc50_16khz\siren\1-76831-E-42.wav,siren,train
esc50,data\processed\esc50_16khz\door_wood_knock\1-81001-A-30.wav,door_wood_knock,train
esc50,data\processed\esc50_16khz\door_wood_knock\1-81001-B-30.wav,door_wood_knock,train
esc50,data\processed\esc50_16khz\door_wood_knock\1-82817-A-30.wav,door_wood_knock,train
